Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
1,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,1,0,1
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
1,2,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0
1,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,0,0,1
1,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0,0,0
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,1,0,0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,0,0,1
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1,0,0
0,3,-0.45046169609293785,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,0,0
0,1,-2.1027333275006983,0.4327933656785018,2.0089333664952354,2.4029901895877646,0,0,1
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,1
1,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,4.335332226633905,0,0,0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0
1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,1,1,0
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,1
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0,1,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,1,-2.1857311582876924,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,0,1
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,0,0,0
1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0,0,0
0,2,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,1,0,0
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,0,0,0
1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,0,0,0
1,1,-0.8731358343600393,1.340131927606843,2.0089333664952354,4.634416897040849,0,0,0
0,2,-0.2583370877897099,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,2,1.0481102486722402,0.4327933656785018,0.7676298785983874,-0.11988611489111134,1,0,1
1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1
1,2,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,1
0,2,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,1,0,1
1,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,2.671117778445337,0,0,1
1,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,2.059693773056521,0,0,0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,1
0,3,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
1,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0,1,0
1,2,-0.5657364610748746,0.4327933656785018,0.7676298785983874,-0.06451572512800753,0,0,1
0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,0.7519458402879414,1,0,1
1,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,0,0,0
0,3,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,1,0,1
1,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
1,3,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0,0,1
1,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,0,0
1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0,1,0
0,1,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,1,0,1
0,1,0.6638610320657843,-0.47454519624983954,0.7676298785983874,2.441497778832105,1,0,1
0,3,-1.0268355210026217,1.340131927606843,-0.4736736092984604,-0.2859972841804228,1,0,1
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.042579288947925,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,1,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,0.6925485130875209,1,0,1
1,1,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,2.059693773056521,0,0,0
1,3,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1,0,1
1,2,-2.1027333275006983,0.4327933656785018,0.7676298785983874,-0.12491978668775715,1,0,1
1,1,-0.41203677443229225,2.2474704895351842,2.0089333664952354,4.647001076532463,0,0,1
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
0,2,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
1,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
1,2,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0,1
1,3,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.32828012727224753,1,0,1
0,3,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,1,0,1
0,3,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,1,0,1
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,1,0,1
0,3,-1.1036853643239128,0.4327933656785018,0.7676298785983874,-0.5028639729296732,1,0,0
0,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,1,0,1
1,1,-0.5657364610748746,-0.47454519624983954,0.7676298785983874,0.4589861417231558,0,0,1
0,2,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0,1,0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0,1,0
0,3,0.8175607187083667,0.4327933656785018,4.491540342288931,-0.08666388103324908,1,0,1
0,2,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,1,0,0
0,3,1.2018099353148226,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0,0,0
0,3,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,1,0,1
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,1,0
0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,1
1,1,2.3545575851341902,0.4327933656785018,-0.4736736092984604,0.8667135572514657,0,0,0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0,0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0
1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,0,0,0
1,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,0.4678796330534696,1,0,0
0,3,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,1,0,1
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1,0,0
0,3,-2.025883484179407,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0,0,1
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0,0,0
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,0,1
0,1,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,3.610064686423428,1,0,0
0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,1,0,0
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,1,0,1
1,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,0,0,0
1,3,-2.1795831708219895,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0,0,0
0,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,1
1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,2,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,1,0,1
0,3,-2.1795831708219895,4.0621476133918675,2.0089333664952354,0.2958951755118318,1,0,1
1,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49279662933638163,1,1,0
1,2,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,0,0,0
1,1,0.5101613454232019,0.4327933656785018,2.0089333664952354,1.7677408088510642,1,0,1
1,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,1,0,1
0,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.4888542575852486,1,0,1
1,1,-0.48888661775358344,0.4327933656785018,-0.4736736092984604,1.6323350375212924,0,0,0
1,3,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.312172377522981,0,0,1
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,1,0,1
0,3,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,0,1
0,2,1.2786597786361138,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,0,1
0,2,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,1
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,0,0,1
1,3,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,1
0,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,3,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0,0,1
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,1,0,1
0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1
0,2,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,1,0,1
0,3,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,1
1,2,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.2708962687904854,1,0,1
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,1,0,1
0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,1,1,0
1,1,0.27961181545932834,0.4327933656785018,-0.4736736092984604,1.163700193253568,0,1,0
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,1
1,3,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1
1,2,0.35646165878061953,0.4327933656785018,0.7676298785983874,0.005955680025033696,0,0,1
1,2,-0.8731358343600393,-0.47454519624983954,2.0089333664952354,-0.3866707201133388,0,0,1
0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
0,3,-1.4879345809303688,-0.47454519624983954,2.0089333664952354,-0.1621689579829361,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,1,0
0,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4898609919445778,1,0,1
0,3,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0,0,1
0,3,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.2414492887801075,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,1
1,2,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,1
1,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1,0
1,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0,1
1,2,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,1
0,3,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,1,0,1
0,1,1.5860591519212783,0.4327933656785018,-0.4736736092984604,0.4771073601910807,1,0,1
1,1,-1.180535207645204,0.4327933656785018,2.0089333664952354,1.7677408088510642,0,0,1
0,3,-0.6425863043961658,1.340131927606843,2.0089333664952354,0.04370821849987721,0,0,1
1,2,-0.41203677443229225,1.340131927606843,3.250236854392083,-0.2708962687904854,0,0,1
0,1,2.661956958419355,0.4327933656785018,4.491540342288931,4.647001076532463,1,0,1
0,2,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,1
1,2,1.2018099353148226,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,0,1
0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,1,0,1
0,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,1,0,1
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,0,1
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,1,0,1
1,1,-1.949033640858116,-0.47454519624983954,2.0089333664952354,0.9997696105865636,1,0,1
1,2,-1.2573850509664952,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,0,1
1,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
1,3,-1.8721837975368247,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0,0
1,1,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,1
0,2,0.5101613454232019,0.4327933656785018,2.0089333664952354,-0.08968408411123653,1,0,1
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,1,0,1
0,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,1,0,0
1,1,1.5092093085999871,0.4327933656785018,-0.4736736092984604,1.145663540471827,1,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0
0,1,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.395813560675251,0,0,1
1,2,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1,0
1,1,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
0,3,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,1,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,1,0,1
0,2,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,3,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,1,0,1
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,1
0,1,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4928811950225652,1,1,0
1,3,-2.1987956316523123,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,1
0,3,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,1,0,1
1,2,0.27961181545932834,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,0,1
1,2,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,0,0,0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,0,0,1
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,1,0,1
0,2,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,1,0,1
0,3,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,1,0,1
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,1,0,1
1,3,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0,0,1
0,3,-1.56478442425166,4.0621476133918675,2.0089333664952354,0.2958951755118318,1,0,1
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,0,1
0,3,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,3,2.585107115098064,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,0,1
1,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0,0
0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,0,1
1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.163700193253568,0,0,1
0,1,2.200857898491608,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,1,0,0
0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,3,-1.56478442425166,0.4327933656785018,0.7676298785983874,-0.32828012727224753,1,0,1
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,1,0,1
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,1,0,1
0,1,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,0,1
0,1,3.1999058616683933,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,1,0,0
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,1,0,0
1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.9274538680872313,0,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,1,0,1
0,1,-0.33518693111100106,0.4327933656785018,2.0089333664952354,2.4029901895877646,0,0,1
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,1,0,1
0,3,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,1,0,1
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,0,1,0
0,3,0.5870111887444931,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,0,1
1,1,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,1.093228788100527,0,0,1
0,1,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,1.5442457810799908,1,0,0
1,2,0.27961181545932834,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0,0,1
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,1,0,1
1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,1,0,1
1,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
1,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,1,0,1
1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0,0,0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,1,0,1
0,1,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,1,0,1
1,2,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,1,1,0
1,2,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,1
0,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.2341715984066093,0,0,1
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1,0,0
1,1,1.1249600919935314,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,0,0
0,3,0.8559856403690123,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1,0
1,2,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,0,1
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,3.817033162951754,1,0,1
0,3,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,1
0,2,-0.48888661775358344,1.340131927606843,0.7676298785983874,-0.41687275089321363,1,0,1
1,2,-2.1027333275006983,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,0,0
0,3,-0.9499856776813305,0.4327933656785018,0.7676298785983874,-0.5028639729296732,1,0,0
1,3,-0.10463740114712752,-0.47454519624983954,2.0089333664952354,-0.19824427701513722,0,0,0
0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,0,1
1,2,-1.7184841108942424,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0,0,1
0,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.4944124302931971,0,0,0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,1,0,1
1,1,-0.5657364610748746,-0.47454519624983954,2.0089333664952354,0.3482453621969482,0,0,0
1,1,0.5101613454232019,-0.47454519624983954,2.0089333664952354,0.7811411367084872,0,0,1
0,3,-1.56478442425166,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1
0,3,-1.4110847376090776,3.1548090514635256,2.0089333664952354,-0.01870931177853076,0,0,1
1,2,0.20276197213803718,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,1,0,1
0,1,1.5860591519212783,0.4327933656785018,-0.4736736092984604,1.4944124302931971,1,0,0
0,1,2.661956958419355,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,0,1
1,2,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0,1
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,1,0,0
0,3,0.27961181545932834,0.4327933656785018,0.7676298785983874,-0.2351571990343002,1,0,1
1,2,-1.6416342675729512,0.4327933656785018,0.7676298785983874,0.09152810056801232,1,0,1
1,1,-0.9499856776813305,-0.47454519624983954,2.0089333664952354,1.5841789061771412,1,0,0
0,2,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,1,1,0
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1,0,0
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,0,1
0,1,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,1
1,1,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.1489119590497745,0,0,0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,1,0,0
1,1,0.7407108753870755,0.4327933656785018,0.7676298785983874,0.955306180872432,0,0,1
1,3,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.29807809649237277,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,1,0
0,3,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,0,1
0,3,-0.41203677443229225,1.340131927606843,-0.4736736092984604,-0.1621689579829361,1,0,1
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,1
0,3,-0.027787557825836348,-0.47454519624983954,4.491540342288931,-0.22408312108167944,0,0,1
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1,0,0
1,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,1,0,1
1,2,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,1
1,1,1.816608681885152,1.340131927606843,-0.4736736092984604,0.38809593507663365,0,0,1
