PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
301,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
302,1,3,0,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,1,0
303,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1
304,1,2,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,1,0
305,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
306,1,1,0,-2.1857311582876924,0.4327933656785018,2.0089333664952354,2.4029901895877646,0,1
307,1,1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,0,0
308,1,1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0,0
309,0,2,0,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,0
310,1,1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,0,0
311,1,1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,0,0
313,0,2,1,-0.2583370877897099,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,1
314,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
315,0,2,0,1.0481102486722402,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,1
316,1,3,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,1
317,1,2,1,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
318,0,2,0,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,0,1
319,1,1,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,2.671117778445337,0,1
320,1,1,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,2.059693773056521,0,0
321,0,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
322,0,3,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
323,1,2,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,1,0
324,1,2,1,-0.5657364610748746,0.4327933656785018,0.7676298785983874,-0.06451572512800753,0,1
326,1,1,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,0,0
327,0,3,0,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,0,1
328,1,2,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
329,1,3,1,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0,1
330,1,1,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,0
331,1,3,1,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,1,0
332,0,1,0,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,0,1
333,0,1,0,0.6638610320657843,-0.47454519624983954,0.7676298785983874,2.441497778832105,0,1
334,0,3,0,-1.0268355210026217,1.340131927606843,-0.4736736092984604,-0.2859972841804228,0,1
335,1,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.042579288947925,0,1
336,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
337,0,1,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,0.6925485130875209,0,1
338,1,1,1,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,2.059693773056521,0,0
339,1,3,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
340,0,1,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0,1
341,1,2,0,-2.1027333275006983,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,1
343,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
344,0,2,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
345,0,2,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
346,1,2,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
347,1,2,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
348,1,3,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,1
349,1,3,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0,1
350,0,3,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1
351,0,3,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,0,1
352,0,1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,0,1
353,0,3,0,-1.1036853643239128,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0,0
354,0,3,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0,1
355,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
356,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,1
357,1,1,1,-0.5657364610748746,-0.47454519624983954,0.7676298785983874,0.4589861417231558,0,1
358,0,2,1,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
359,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,0
360,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,0
362,0,2,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,0,0
363,0,3,1,1.2018099353148226,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0,0
364,0,3,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,1
365,0,3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,0
366,0,3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
367,1,1,1,2.3545575851341902,0.4327933656785018,-0.4736736092984604,0.8667135572514657,0,0
368,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
369,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
370,1,1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,0,0
371,1,1,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,0.4678796330534696,0,0
372,0,3,0,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,0,1
373,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
374,0,1,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,0,0
375,0,3,1,-2.025883484179407,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0,1
376,1,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0,0
377,1,3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
379,0,3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,0,0
380,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,1
382,1,3,1,-2.1795831708219895,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0,0
383,0,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1
384,1,1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0,1
385,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
386,0,2,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,0,1
388,1,2,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
389,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49279662933638163,1,0
390,1,2,1,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,0,0
391,1,1,0,0.5101613454232019,0.4327933656785018,2.0089333664952354,1.7677408088510642,0,1
392,1,3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,1
393,0,3,0,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.4888542575852486,0,1
394,1,1,1,-0.48888661775358344,0.4327933656785018,-0.4736736092984604,1.6323350375212924,0,0
395,1,3,1,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.312172377522981,0,1
396,0,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,1
397,0,3,1,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,1
398,0,2,0,1.2786597786361138,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1
399,0,2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
400,1,2,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,0,1
401,1,3,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1
402,0,3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
403,0,3,1,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0,1
404,0,3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,1
405,0,3,1,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1
406,0,2,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,1
407,0,3,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1
408,1,2,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0,1
409,0,3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,1
410,0,3,1,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1
411,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
412,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,1,0
413,1,1,1,0.27961181545932834,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0
414,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1
415,1,3,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1
416,0,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
417,1,2,1,0.35646165878061953,0.4327933656785018,0.7676298785983874,0.005955680025033696,0,1
418,1,2,1,-0.8731358343600393,-0.47454519624983954,2.0089333664952354,-0.3866707201133388,0,1
419,0,2,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
420,0,3,1,-1.4879345809303688,-0.47454519624983954,2.0089333664952354,-0.1621689579829361,0,1
421,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0
422,0,3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,0
423,0,3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4898609919445778,0,1
424,0,3,1,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0,1
425,0,3,0,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.2414492887801075,0,1
426,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
427,1,2,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
428,1,2,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1
429,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
430,1,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
431,1,1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
432,1,3,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,1
433,1,2,1,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
434,0,3,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,1
435,0,1,0,1.5860591519212783,0.4327933656785018,-0.4736736092984604,0.4771073601910807,0,1
436,1,1,1,-1.180535207645204,0.4327933656785018,2.0089333664952354,1.7677408088510642,0,1
437,0,3,1,-0.6425863043961658,1.340131927606843,2.0089333664952354,0.04370821849987721,0,1
440,0,2,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
441,1,2,1,1.2018099353148226,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,1
442,0,3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,1
443,0,3,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,1
444,1,2,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
445,1,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,0,1
446,1,1,0,-1.949033640858116,-0.47454519624983954,2.0089333664952354,0.9997696105865636,0,1
447,1,2,1,-1.2573850509664952,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,1
448,1,1,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
449,1,3,1,-1.8721837975368247,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0
450,1,1,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,0,1
451,0,2,0,0.5101613454232019,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1
452,0,3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,1
453,0,1,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,0,0
454,1,1,0,1.5092093085999871,0.4327933656785018,-0.4736736092984604,1.145663540471827,0,0
455,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
456,1,3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,0
457,0,1,0,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
458,1,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.395813560675251,0,1
459,1,2,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
460,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
461,1,1,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
462,0,3,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
463,0,1,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,0,1
464,0,2,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
465,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
466,0,3,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,1
467,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1
468,0,1,0,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
469,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4928811950225652,1,0
470,1,3,1,-2.1987956316523123,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,0
471,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
472,0,3,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1
473,1,2,1,0.27961181545932834,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1
474,1,2,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,0,0
475,0,3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,0,1
476,0,1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,0,1
477,0,2,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,1
478,0,3,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0,1
479,0,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,0,1
480,1,3,1,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0,1
482,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1
483,0,3,0,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
484,1,3,1,2.585107115098064,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,1
485,1,1,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0,0
486,0,3,1,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1
487,1,1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.163700193253568,0,1
488,0,1,0,2.200857898491608,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,0,0
489,0,3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
490,1,3,0,-1.56478442425166,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0,1
491,0,3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,1
492,0,3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1
493,0,1,0,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,0,1
495,0,3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
496,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,0,0
497,1,1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.9274538680872313,0,0
498,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,0,1
499,0,1,1,-0.33518693111100106,0.4327933656785018,2.0089333664952354,2.4029901895877646,0,1
500,0,3,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,1
501,0,3,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1
502,0,3,1,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
503,0,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,1,0
504,0,3,1,0.5870111887444931,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,1
505,1,1,1,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,1.093228788100527,0,1
506,0,1,0,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0,0
507,1,2,1,0.27961181545932834,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0,1
508,1,1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
509,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,0,1
510,1,3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,1
511,1,3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
512,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
513,1,1,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,0,1
514,1,1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0,0
515,0,3,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,0,1
516,0,1,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,0,1
517,1,2,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
518,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,1,0
519,1,2,1,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
520,0,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
521,1,1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.2341715984066093,0,1
522,0,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
523,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
524,1,1,1,1.1249600919935314,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,0
525,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
526,0,3,0,0.8559856403690123,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
527,1,2,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
529,0,3,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1
530,0,2,0,-0.48888661775358344,1.340131927606843,0.7676298785983874,-0.41687275089321363,0,1
531,1,2,1,-2.1027333275006983,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,1
532,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
533,0,3,0,-0.9499856776813305,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0,0
534,1,3,1,-0.10463740114712752,-0.47454519624983954,2.0089333664952354,-0.19824427701513722,0,0
535,0,3,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1
536,1,2,1,-1.7184841108942424,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0,1
537,0,1,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
538,1,1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.4944124302931971,0,0
539,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,0,1
540,1,1,1,-0.5657364610748746,-0.47454519624983954,2.0089333664952354,0.3482453621969482,0,0
541,1,1,1,0.5101613454232019,-0.47454519624983954,2.0089333664952354,0.7811411367084872,0,1
544,1,2,0,0.20276197213803718,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
545,0,1,0,1.5860591519212783,0.4327933656785018,-0.4736736092984604,1.4944124302931971,0,0
546,0,1,0,2.661956958419355,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1
547,1,2,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1
548,1,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,0,0
549,0,3,0,0.27961181545932834,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0,1
550,1,2,0,-1.6416342675729512,0.4327933656785018,0.7676298785983874,0.09152810056801232,0,1
551,1,1,0,-0.9499856776813305,-0.47454519624983954,2.0089333664952354,1.5841789061771412,0,0
552,0,2,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1
553,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,1,0
554,1,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
555,1,3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,1
556,0,1,0,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1
557,1,1,1,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.1489119590497745,0,0
559,1,1,1,0.7407108753870755,0.4327933656785018,0.7676298785983874,0.955306180872432,0,1
560,1,3,1,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.29807809649237277,0,1
561,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
562,0,3,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
563,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,0,1
564,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
565,0,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
566,0,3,0,-0.41203677443229225,1.340131927606843,-0.4736736092984604,-0.1621689579829361,0,1
567,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
569,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,0
570,1,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,1
571,1,2,0,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
572,1,1,1,1.816608681885152,1.340131927606843,-0.4736736092984604,0.38809593507663365,0,1
573,1,1,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.11711759540295616,0,1
574,1,3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
575,0,3,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
576,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,0,1
577,1,2,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
578,1,1,1,0.7407108753870755,0.4327933656785018,-0.4736736092984604,0.4771073601910807,0,1
579,0,3,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3573083057891445,0,0
580,1,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1
581,1,2,1,-0.33518693111100106,0.4327933656785018,0.7676298785983874,-0.04438103794142432,0,1
582,1,1,1,0.7407108753870755,0.4327933656785018,0.7676298785983874,1.5841789061771412,0,0
583,0,2,0,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1
584,0,1,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,0.15948266982273065,0,0
585,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.47299819142581434,0,0
586,1,1,1,-0.8731358343600393,-0.47454519624983954,2.0089333664952354,0.955306180872432,0,1
587,0,2,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.3464013457401724,0,1
588,1,1,0,2.3545575851341902,0.4327933656785018,0.7676298785983874,0.9462455716384695,0,0
589,0,3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
590,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1
591,0,3,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,1
